,product_name,price,seller,location,number_sold,rating,link
126,Craft Beer Cloud Seven Exotica Punch Sparkling Rum 350ml - Instan-Sameday,18000,IndoSpirits sunter,Jakarta Utara,30,5.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_jNH_yFo_KNbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-7QSom1Vx_qjov83hbZSVkgBBvPsVVy7gsZcdOZBUN_MzS_jVzZf1OrJ1N1pPhrRC763YCguVMZuY2gI-foAVXu3uaQ_xvrsC0q1yf8soW3Ax_1IKfoJhegu-EquouHIuDH9oIrBCVzIx3y3HpgsnRz_zsqu-y31ogeSuk1sBHyaUDUSz2Q31i6sJf6_ja6Anpo_nDUMoFyaUEH_nOHmFircYpq9z2Qfdi6sHDUMVDgaUEUMWB89P5rMzwPcYwrI-5gIusPVYjg3gxP3h7UiFiQSuWyMua9fYM9fVjraUE6ZFiQSuWyMua9fVjrOYag9Ji6sUObm-sy9zwq3zpUs2QHp1DoA1RHmF7o_KF9ZFiQBYsy3Njq3zxPcuwy3zpUstRHmFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstposKXoAj76_1hosnFHpHNopHDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1BRZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32Cq1hAZSuiHsuk3Bo-ojBk1_-6zJ1a332Dq7h13_zqzJB7_jzC8B2AHAz6zJja_VPGqjNIZ_CozJVE_3OcQ1N_Z9o-Q_BNyuPjrc-D63Wq3J-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7-Nys-ZHujp1MgxuOV2_fB-P7B2PfBiH72F3s-DPuKp_MYiH7-MyuPzq1Y2Z9P-q9P2yOx3QcoXQcgjz7gXyRB-ojBWPRxizpjpgjxdqBB2Z9o-QjNkysoGQVKaZSBiHfzE3Bo-ojBke3BHe72E3_UN8u23692qu7gN3_-Sq1Y2Z926qMPO_jz0HJY1u9x6qjVR_92oo1NE_3BM1_7YUiFiyfhOrRzBrBY2gVYfHiUEo_UF6AjDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsURosjibmU7HpjfUiFiHpKpHa-Pbm-FrMBsguYiq3ei6sJFo_nDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUE6AeRbsHhH_efH_KOHpHaop1DUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXHAHp6_yh6_KNHsrRHsHh6AuY?r=https%3A%2F%2Fwww.tokopedia.com%2Findospiritssunter%2Fcraft-beer-cloud-seven-exotica-punch-sparkling-rum-350ml-instan-sameday-9e374%3FextParam%3Divf%253Dfalse%26src%3Dtopads&is_search=1&dv=desktop&keywords=perak+1oz&pub_domain=0&src=search&page=6&ob=23&pub_id=0&pub_unit=0&t=desktop&management_type=2
127,PEWARNA HITAM OIL BASE (30ml),6000,Koepoe-Koepoe Store,Jakarta Utara,100,5.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_raHpjRHsjNbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-7QSom1Vx_qjov83hbZSVkgBBvPsVVy7gsZcdOZBUN_MzS_jVzZf1OrJ1N1pPhrRC763YCguVMZuY2gI-foAVXu3uaQ_xvrsC0q1yf8soW3Ax_1IKfoJhegu-EquouHIuDH9oIrBCVzIx3y3HpgsnRz_zsqu-y31ogeSuk1sBHyaUDUSz2Q31i6sJf6_ja6Anpo_nDUMoFyaUE6AnFbm-FQRo2PcB5QiUEomFiy3hSUstiqfuNPfYagVY7QOYFrMYjP3o79fzBgMVOQIeibm-XP3Oig9-wQfgwy3zpUstNbm-XP3Oig9-wy3zp9R-BrZUEHs1DUMoxPVY2gIHi6BDpoZFaosjfbAURosxPbm-X9foxQMz2gcV7guYxgIHi6srFbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiy3zwrfo5rM1i6sHaHad7H_1ao_jF6_rhHAJhoaFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9P-q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjV2_JoGP3Uao32q17jfZ32zHjNJz_-gqMh0_VzgoV2JZ9z6zJVE3jHFoJNJZ_-Hu72k_jP-HJOJe92oQ1gW_Bo-r7BW69BxufzFyMFNqO2yeMgxuOV2_fB-P7B2PfBiH72F3s-DPuKpeSBiHBUh3_oZgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Ao6QfUpeMgxuOV2_fB-P7B2PfBs3VgDyfNDgMzIzMNs81jfZ3OR83-I6_oMZIxp_uPdPMep8AxgHjB2_JoG8Bja69BqusB2yf7NHfHau3Bvq1BRZ3BRq3Ha_SgsQugMyp-3qcoW_MY-qMY2_92-8jhk19x6uJjh_OzCo1NEz9PouJ1pZ3dFvZUDUMoDP9o7g9-wq3zwPsUi6sJdHp1abm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUaopyNUiFioAHNoiUDUsHdHpHi9ZFirI-2yfuwyMBjUstdHAnDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUE6AU7bsnNoAnFoAUFHAKhHpUDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXH_HOopHR6_jOoped6_HdoAPY?t=desktop&management_type=2&is_search=1&pub_domain=0&src=search&keywords=perak+1oz&pub_id=0&pub_unit=0&dv=desktop&ob=23&r=https%3A%2F%2Fwww.tokopedia.com%2Fkoepoe-koepoe%2Fpewarna-hitam-oil-base-30ml%3FextParam%3Divf%253Dfalse%26src%3Dtopads&page=6
128,Koin Perak Kookaburra 2016 - 1oz Fine Silver Coin,500000,Nurse cell,Kab. Sukabumi,4,3.7,https://www.tokopedia.com/nursecell/koin-perak-kookaburra-2016-1oz-fine-silver-coin?extParam=ivf%3Dfalse%26src%3Dsearch
129,Vibe Creme de Menthe 700ml,250000,Liquors nLiquids,Jakarta Pusat,1,5.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_JaHAnfo_JNbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-7QSom1Vx_qjov83hbZSVkgBBvPsVVy7gsZcdOZBUN_MzS_jVzZf1OrJ1N1pPhrRC763YCguVMZuY2gI-foAVXu3uaQ_xvrsC0q1yf8soW3Ax_1IKfoJhegu-EquouHIuDH9oIrBCVzIx3y3HpgsnRz_zsqu-y31ogeSuk1sBHyaUDUSz2Q31i6sJf6_ja6Anpo_nDUMoFyaUEH_1FHmFircYpq9z2Qfdi6syDUMVDgaUEUMWB89P5rMzwPcYwrI-5gIusPVYjg3gxP3h7UiFiQSuWyMua9fYM9fVjraUE6ZFiQSuWyMua9fVjrOYag9Ji6sUObm-sy9zwq3zpUs2QHp1DoA1RHmF7o_KF9ZFiQBYsy3Njq3zxPcuwy3zpUstRHmFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstpH_yXoAjFHpK7Hp1FoAUO6ArDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1BRZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32Cq1hAZSuiHsuk3Bo-ojBk1_-6zJ1a332Dq7h13_zqzJB7_jzC8B2AHAz6zJja_VPGqjNIZ_CozJVE_3OcQ1N_Z9o-Q_BNyuPjrc-D63Wq3J-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7-Nys-ZHujp1MgxuOV2_fB-P7B2PfBiH72F3s-DPuKp_MYiH7-MyuPzq1Y2Z9P-q9P2yOx3QcoXQcgjz7gXyRB-ojBWPRxizpjpgjxdqBB2Z9o-QjNkysoGQVKaZSBiHfzE3Bo-ojBke3BHe72E3_UN8u23692qu7gN3_-Sq1Y2Z92ouVBO_jz0P7OEgpCo8BuR_jz-H1YJyfBM1_7YUiFiyfhOrRzBrBY2gVYfHiUEH_HRo_jDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsURosjibmU7HpjfUiFiHpKpHa-Pbm-FrMBsguYiq3ei6sJOHAnDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEopeFbsJRoArpoprRHpnFHAyDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXHAUOo_HF6_JfHsKOo_yd6AHpwe?pub_id=0&pub_unit=0&keywords=perak+1oz&ob=23&r=https%3A%2F%2Fwww.tokopedia.com%2Fliquliqu%2Fvibe-creme-de-menthe-700ml%3FextParam%3Divf%253Dfalse%26src%3Dtopads&src=search&management_type=1&t=desktop&dv=desktop&page=6&is_search=1&pub_domain=0
130,Sterling Reserve Premium Blended Whisky 375ml,205500,Thirsty Owl,Jakarta Barat,13,5.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_eaosyRopJabm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-7QSom1Vx_qjov83hbZSVkgBBvPsVVy7gsZcdOZBUN_MzS_jVzZf1OrJ1N1pPhrRC763YCguVMZuY2gI-foAVXu3uaQ_xvrsC0q1yf8soW3Ax_1IKfoJhegu-EquouHIuDH9oIrBCVzIx3y3HpgsnRz_zsqu-y31ogeSuk1sBHyaUDUSz2Q31i6sJf6_ja6Anpo_nDUMoFyaUEos1Fbm-FQRo2PcB5QiUEoaFiy3hSUstiqfuNPfYagVY7QOYFrMYjP3o79fzBgMVOQIeibm-XP3Oig9-wQfgwy3zpUstNbm-XP3Oig9-wy3zp9R-BrZUEHs1DUMoxPVY2gIHi6BDpoZF7o_rFbAeOopxPbm-X9foxQMz2gcV7guYxgIHi6srFbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiy3zwrfo5rM1i6sHFomd7opydosHaHsHpopr7oZFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9P-q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjV2_JoGP3Uao32q17jfZ32zHjNJz_-gqMh0_VzgoV2JZ9z6zJVE3jHFoJNJZ_-Hu72k_jP-HJOJe92oQ1gW_Bo-r7BW69BxufzFyMFNqO2yeMgxuOV2_fB-P7B2PfBiH72F3s-DPuKpeSBiHBUh3_oZgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Ao6QfUpeMgxuOV2_fB-P7B2PfBs3VgDyfNDgMzIzMNs81jfZ3OR8c-I6_oMZIxk33B-r7BX_M2iH72D3A-G83UpgI2q17jfZ32Cq1hAZS2gHsBN3ByN8B29zSBgHMP2_fB-8jOJ19u6zcHa_7zg8jOkZ92o8MHp_jzuq3gzv_7ibm-sQIupPcua9fBj9RyaUstp6AjR6mFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHsrf6ZUDUsep6_yibmUp6AHpUB7DUMPaQRuF9Ro7rMV7g3PNUs2QHZFa9ZFirI-2yfuwyMBjUstfo_nDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEopnRbsUN6AJaHpJfo_rFHA1DUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXHAjO6_UOHpn76AKpoAeNoAVY?src=search&pub_unit=0&r=https%3A%2F%2Fwww.tokopedia.com%2Ftowl-1%2Fsterling-reserve-premium-blended-whisky-375ml%3FextParam%3Divf%253Dfalse%26src%3Dtopads&dv=desktop&keywords=perak+1oz&page=6&t=desktop&pub_domain=0&management_type=1&is_search=1&pub_id=0&ob=23
131,Koin Perak 2016 Isle of Man 1oz Reverse Proof Silver Coin,995000,Logam Dunia,Jakarta Pusat,7,5.0,https://www.tokopedia.com/logamdunia/koin-perak-2016-isle-of-man-1oz-reverse-proof-silver-coin?extParam=ivf%3Dfalse%26src%3Dsearch
132,PERAK BARU ISILVER NEW YEAR 2023 1oZ (31.1gr) + FREE GIFT,695000,PACIH,Depok,2,5.0,https://www.tokopedia.com/pacih/perak-baru-isilver-new-year-2023-1oz-31-1gr-free-gift?extParam=ivf%3Dfalse%26src%3Dsearch
133,Koin Perak American Silver Eagle (ASE) 2023 1oz Silver Coin,600000,Bullion Enthusiast,Tangerang Selatan,16,5.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_jdoAKfosjObm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-7QSom1Vx_qjov83hbZSVkgBBvPsVVy7gsZcdOZBUN_MzS_jVzZf1OrJ1N1pPhrRC763YCguVMZuY2gI-foAVXu3uaQ_xvrsC0q1yf8soW3Ax_1IKfoJhegu-EquouHIuDH9oIrBCVzIx3y3HpgsnRz_zsqu-y31ogeSuk1sBHyaUDUSz2Q31i6sJf6_ja6AnposnDUMoFyaUEop1Fbm-FQRo2PcB5QiUEHiFiy3hSUstirRzW9fFhUiFiQSuWyMua9fYM9fVjraUEHs1DUMNOQ3-BrBYxgIowrMuhUstaoZFiyfV79fBjraUE3pep6_gPbm-X9foxQMz2gcV7guYxgIHi6srpbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstigcuMUiFiPMuarfB5QiUEUSyaUiFiy3zwrfo5rM1i6seOoZdRH_yhHAnNHA1fHsrRbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1O1e3BHe72kgJxGgMHauMxsQ1N5Z325q1OAZ9o-Q9zDguxjPMoW1MgsHjNfyfOuq1Y2Z9P-q9P2yM7NPujau3Bvq1jp3926qO2J_9B6epVk3326qjh11MWgu7B73uPzP7Y_HIxqucHh_uP6qVBWuMWozco2_JoGPMoWQcNxupuM3jP3POKaQcW-qMY2_1o-r7BW69BxufzFyMFNPfoW63Wju7dF3A-Dq7BkQfBoe7BpZ37N83V9gICiQABEy1rNPOKaQcW-qMY2_1o-r7BXzsVq3JtO3AoZqVtp_3Bvq12p_uydHJOEqp-MZIxEgJrh6cgI_MB-q9P2yp-6PMoWuMggQj2fgAo6QJBkQfBoe7BpZ3N6qMUpZMhyH7ND3uxGqMVAZ_g-qj7p_BH7oJY13926qBJp_S2oo1Ok3_C-QsnYUiFiyfhOrRzBrBY2gVYfHiUEHpjNoaFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHsrf6ZUDUsep6_yibmUp6AHpUB7DUMPaQRuF9Ro7rMV7g3PNUs2QHZFa9ZFirI-2yfuwyMBjUstRo_nDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEo_U7bsHFos1hoA1hopypH_jDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXHsUfHAUao_1NopraH_rdH97?management_type=1&ob=23&pub_domain=0&keywords=perak+1oz&page=7&pub_unit=0&t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fbullion-enthusiast%2Fkoin-perak-american-silver-eagle-ase-2023-1oz-silver-coin%3FextParam%3Divf%253Dtrue%26src%3Dtopads&is_search=1&src=search&pub_id=0&dv=desktop
134,Koin Perak / Silver Coin Perth Mint Wolverine 1Oz-Fine Silver 999,1150000,Fine Gold Gallery,Jakarta Utara,2,5.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_nhH_Jdo_eabm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-7QSom1Vx_qjov83hbZSVkgBBvPsVVy7gsZcdOZBUN_MzS_jVzZf1OrJ1N1pPhrRC763YCguVMZuY2gI-foAVXu3uaQ_xvrsC0q1yf8soW3Ax_1IKfoJhegu-EquouHIuDH9oIrBCVzIx3y3HpgsnRz_zsqu-y31ogeSuk1sBHyaUDUSz2Q31i6sJf6_ja6AnposnDUMoFyaUEopnFbm-FQRo2PcB5QiUEoiFiy3hSUstirRzW9fFhUiFiQSuWyMua9fYM9fVjraUEHs1DUMNOQ3-BrBYxgIowrMuhUstaoZFiyfV79fBjraUE3pep6_gPbm-X9foxQMz2gcV7guYxgIHi6srpbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiy3zwrfo5rM1i6sHfHmdNosrfosr7Hp1FosjObm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qMzk__-Zq7OEZ_CHu7N2__-oPJNI1Mxgq_Vt3jzCo1h1zMh68Bud3_-cqu2919P681BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9Pd3I2z8jY13sxMZJdFyBxd6VjaZ3BHe72E3_UN8u2363BsQ_jpyp-uq1Y2Z9P-q9P2yp-6PMoWuMgsHBgtyfO6Q7BkQfBoqMDp_c2sHJOE__CozJVE_uzzoJOE33BM1_7YUiFiyfhOrRzBrBY2gVYfHiUEHpeRH_JDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsURosjibmU7HpjfUiFiHpKpHa-Pbm-FrMBsguYiq3ei6srFHmFigfYxQVY2gmUEHiFigMBXy3hwrMuDrMVXqOYxgIosQR-BUstp6AjXHAe76A1fo_yR6_rdo_rDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXHAKOo_yfHsURoAKh6_nNHpPY?is_search=1&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Ffinegoldgallery%2Fkoin-perak-silver-coin-perth-mint-wolverine-1oz-fine-silver-999%3FextParam%3Divf%253Dfalse%26src%3Dtopads&page=7&ob=23&management_type=2&t=desktop&keywords=perak+1oz&pub_unit=0&pub_id=0&pub_domain=0&src=search
135,Koin Perak San Diego Zoo Wildlife Alliance Rhinoceros 1oz Colorized,825000,Fine Gold Gallery,Jakarta Utara,1,5.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_URHAJdosJ7bm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-7QSom1Vx_qjov83hbZSVkgBBvPsVVy7gsZcdOZBUN_MzS_jVzZf1OrJ1N1pPhrRC763YCguVMZuY2gI-foAVXu3uaQ_xvrsC0q1yf8soW3Ax_1IKfoJhegu-EquouHIuDH9oIrBCVzIx3y3HpgsnRz_zsqu-y31ogeSuk1sBHyaUDUSz2Q31i6sJf6_ja6AnposnDUMoFyaUEos1Fbm-FQRo2PcB5QiUEoaFiy3hSUstirRzW9fFhUiFiQSuWyMua9fYM9fVjraUEHs1DUMNOQ3-BrBYxgIowrMuhUstaoZFiyfV79fBjraUE3pep6_gPbm-X9foxQMz2gcV7guYxgIHi6srpbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiy3zwrfo5rM1i6sHfHaddHAnOHp1OH_HRo_HObm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qMzk__-Zq7OEZ_CHu7N2__-oPJNI1Mxgq_Vt3jzCo1h1zMh68Bud3_-cqu2919P681BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9Pd3I2z8jY13sxMZJdFyBxd6VjaZ3BHe72E3_UN8u2363BsQ_jpyp-uq1Y2Z9P-q9P2yp-6PMoWuMgsHBgtyfO6Q7BkQfBo8jVR_c2CoJOJe9B6zVjp_1zo8jOJ3_--QsnYUiFiyfhOrRzBrBY2gVYfHiUEHpyRo_KDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsURosjibmU7HpjfUiFiHpKpHa-Pbm-FrMBsguYiq3ei6syOHmFigfYxQVY2gmUEHiFigMBXy3hwrMuDrMVXqOYxgIosQR-BUstp6ArXopjdHAna6AUNoprRomFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmdFosyNHsyOHAjFHs1dHAefHR7?pub_domain=0&t=desktop&ob=23&management_type=2&r=https%3A%2F%2Fwww.tokopedia.com%2Ffinegoldgallery%2Fkoin-perak-san-diego-zoo-wildlife-alliance-rhinoceros-1oz-colorized%3FextParam%3Divf%253Dfalse%26src%3Dtopads&is_search=1&pub_id=0&keywords=perak+1oz&dv=desktop&page=7&src=search&pub_unit=0
136,Koin Perak Pamp Suisse 2020 Santa Claus Shaped 1oz Solomon Island,1650000,Fine Gold Gallery,Jakarta Utara,1,5.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_HaHpjhH_y7bm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-7QSom1Vx_qjov83hbZSVkgBBvPsVVy7gsZcdOZBUN_MzS_jVzZf1OrJ1N1pPhrRC763YCguVMZuY2gI-foAVXu3uaQ_xvrsC0q1yf8soW3Ax_1IKfoJhegu-EquouHIuDH9oIrBCVzIx3y3HpgsnRz_zsqu-y31ogeSuk1sBHyaUDUSz2Q31i6sJf6_ja6AnposnDUMoFyaUEopnFbm-FQRo2PcB5QiUEH_nDUMVDgaUEUSo7QuYDHZUDUMNOQ3-BrBY5gBYxgIHi6sUObm-XP3Oig9-wy3zp9R-BrZUEHs1DUMoxPVY2gIHi6BD7Hpjf9ZFiQBYsy3Njq3zxPcuwy3zpUstRHaFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstpo_UXH_Up6AUNosJR6ArNomFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9P-q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjV2_JoGP3Uao32q17jfZ32jqj7a1MWo8jjF_VP6q17a_9z6zO-t33jhqV2Je_uHuJgD_S2u8VjazMBquOVR_SB-r7BW69BxufzFyMFNqO2yeMgxuOV2_fB-P7B2PfBiH72F3s-DPuKpeSBiHBUh3_oZgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Ao6QfUpeMgxuOV2_fB-P7B2PfBs3VgDyfNDgMzIzMNs81jfZ3OR8VxE192vuVtdgjx6Hc-y8AxgHjB2_JoG8Bja69BqusB2yf7NHfHau3Bvq1BRZ3BRq3Ha_SgsQugMyp-3qcoW_MY-qMY2_320P7hk1_CvzVuN_1z0o1Y1__VvuJB2gBJYvZUDUMoDP9o7g9-wq3zwPsUi6sHN6_rDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsURosjibmU7HpjfUiFiHpKpHa-Pbm-FrMBsguYiq3ei6srFHmFigfYxQVY2gmUEHiFigMBXy3hwrMuDrMVXqOYxgIosQR-BUstpopyX6AUp6AUaoseOHpHDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXHArFHsjho_Jfo_nOopeFoAuY?is_search=1&pub_id=0&management_type=2&dv=desktop&pub_unit=0&t=desktop&page=7&src=search&pub_domain=0&keywords=perak+1oz&r=https%3A%2F%2Fwww.tokopedia.com%2Ffinegoldgallery%2Fkoin-perak-pamp-suisse-2020-santa-claus-shaped-1oz-solomon-island%3FextParam%3Divf%253Dfalse%26src%3Dtopads&ob=23
137,Koin Perak Maple Leaf 2023 1 oz Silver Coin,525000,Bullion Enthusiast,Tangerang Selatan,27,4.9,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_jao_jFHsHpbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-7QSom1Vx_qjov83hbZSVkgBBvPsVVy7gsZcdOZBUN_MzS_jVzZf1OrJ1N1pPhrRC763YCguVMZuY2gI-foAVXu3uaQ_xvrsC0q1yf8soW3Ax_1IKfoJhegu-EquouHIuDH9oIrBCVzIx3y3HpgsnRz_zsqu-y31ogeSuk1sBHyaUDUSz2Q31i6sJf6_ja6AnposnDUMoFyaUEH_JFHmFircYpq9z2Qfdi6sJabm-xQcri6i-xQIzwqfuNPfYagVYjg3gxP3h7UiFiQSuWyMua9fYM9fVjraUEHs1DUMNOQ3-BrBYxgIowrMuhUstaoZFiyfV79fBjraUE3pep6_gPbm-X9foxQMz2gcV7guYxgIHi6srpbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiy3zwrfo5rM1i6sJaoAjXo_KNomFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoq_e7_32zoJN1gpo6ucoR_M2-8JNJyfBHe72kgJxGgMHauMxsQ1N5Z325q1O2oAzouVjO_1zVHJOJgpC6uJJp_1zzH1B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qMzk__-Zq7OEZ_CHu7N2__-oPJNI1Mxgq_Vt3jzCo1h1zMh68Bud3_-cqu2919P681BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9Pd3I2z8jY13sxMZJdFyBxd6VjaZ3BHe72E3_UN8u2363BsQ_jpyp-uq1Y2Z926zJVO_Bzu8jOkz_C68jVE_uzS8jNNZ9o-QjNkysoGQVKp_Mhg3J2ky1o-ojBk1_C6epea_OzoH7OJz_zvucWN_BzgoJBXHA7ibm-sQIupPcua9fBj9RyaUstp6_jRbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUaopyNUiFioAHNoiUDUsHdHpHi9ZFiy3h7g9-Xy9zB9fWB89P5rMei6i-0QfBXUICBrMV0UcYEUiFigR-5P9CwrRzay9zBgRji6BDhbA-Pbm-FrMBsguYiq3ei6sJhHAnDUMP5y3hwq3ei6sUDUMDaqOYjq9o7y3NsguYpyfYagZUEHmdaHpUNH_jNosJaH_eFos1OoZFigMBXy3hwrMuDrMVXqOYxgIosQR-BUstho_1absyNoprfoseFHsyaopKDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXHprOH_HaopeaoseRo_nNo97?pub_domain=0&is_search=1&ob=23&t=desktop&src=search&keywords=perak+1oz&page=7&dv=desktop&pub_unit=0&pub_id=0&management_type=1&r=https%3A%2F%2Fwww.tokopedia.com%2Fbullion-enthusiast%2Fkoin-perak-maple-leaf-2023-1-oz-silver-coin%3FextParam%3Divf%253Dtrue%26src%3Dtopads
